ma·chi·quen·se,"nome feminino","ma.ʃi.kˈẽj.si ou ma.ʃi.kˈẽj.si"
ma·chis·mo,"nome masculino",ma.ʃˈiz.mʊ
ma·chis·ta,adjetivo,ma.ʃˈis.tə
ma·chis·ta,"nome masculino",ma.ʃˈis.tə
ma·chis·ta,"nome feminino",ma.ʃˈis.tə
ma·cho,"nome masculino",mˈa.ʃʊ
ma·cho,adjetivo,mˈa.ʃʊ
ma·cho·na,"nome feminino",ma.ʃˈo.nə
ma·chu·ca·do,adjetivo,ma.ʃu.kˈa.dʊ
ma·chu·car,verbo,ma.ʃu.kˈa
ma·chu·quei·ro,"nome masculino",ma.ʃu.kˈej.ɾʊ
ma·ci·a·men·te,advérbio,ma.sja.mˈẽj.tʃi
ma·ci·ar,verbo,ma.sjˈa
ma·ci·ça·men·te,advérbio,ma.si.sa.mˈẽj.tʃi
ma·ci·ço,"nome masculino",ma.sˈi.sʊ
ma·ci·ço,adjetivo,ma.sˈi.sʊ
ma·ci·ei·ra,"nome feminino",ma.si.ˈej.ɾə
ma·ci·e·za,"nome feminino",ma.si.ˈe.zə
ma·ci·len·to,adjetivo,ma.si.lˈẽj.tʊ
ma·ci·o,adjetivo,ma.sˈi.ʊ
ma·ci·o,"nome masculino",ma.sˈi.ʊ
ma·ço,"nome masculino",mˈa.sʊ
ma·co·ca,"nome feminino",ma.kˈɔ.kə
ma·ço·na·ri·a,"nome feminino",ma.so.na.ɾˈi.jə
ma·con·de,"nome masculino","ma.kˈõ.dʒi ou ma.kˈõ.dʒi"
ma·con·de,adjetivo,ma.kˈõ.dʒi
ma·co·nha,"nome feminino",ma.kˈɔ.ɲə
ma·co·nhar,verbo,ma.ko.ɲˈa
ma·ço·ni·ca·men·te,advérbio,ma.sɔ.ni.ka.mˈẽj.tʃi
ma·çó·ni·co,"nome masculino",ma.sˈɔ.ni.kʊ
ma·çó·ni·co,adjetivo,ma.sˈɔ.ni.kʊ
ma·cra·mé,"nome masculino",ma.kɾa.mˈɛ
ma·cro,"nome feminino",mˈa.kɾo
ma·cro·bi·ó·ti·ca,"nome feminino",ma.kɾo.bi.ˈɔ.tʃi.kə
ma·cro·bi·ó·ti·co,adjetivo,ma.kɾo.bi.ˈɔ.tʃi.kʊ
ma·cro·cé·fa·la,"nome feminino",ma.kɾo.sˈɛ.fa.lə
ma·cro·ce·fa·li·a,"nome feminino",ma.kɾo.se.fa.lˈi.jə
ma·cro·cé·fa·lo,adjetivo,ma.kɾo.sˈɛ.fa.lʊ
ma·cro·cé·fa·lo,"nome masculino",ma.kɾo.sˈɛ.fa.lʊ
ma·cro·cos·mo,"nome masculino",ma.kɾo.kˈɔz.mʊ
ma·cro·e·co·no·mi·a,"nome feminino",ma.kɾo.e.ko.no.mˈi.jə
ma·cro·e·co·nó·mi·co,adjetivo,ma.kɾo.e.ko.nˈɔ.mi.kʊ
ma·cro·es·tru·tu·ra,"nome feminino",ma.kɾo.is.tɾu.tˈu.ɾə
ma·cró·fa·go,"nome masculino",ma.kɾˈɔ.fa.gʊ
ma·cro·mo·lé·cu·la,"nome feminino",ma.kɾo.mo.lˈɛ.ku.lə
ma·cros·co·pi·ca·men·te,advérbio,ma.kɾos.kɔ.pi.ka.mˈẽj.tʃi
ma·cros·có·pi·co,adjetivo,ma.kɾos.kˈɔ.pi.kʊ
ma·cu·a,"nome masculino","ma.kˈu.ə ou ma.kˈu.ə"
ma·cu·a,adjetivo,ma.kˈu.ə
ma·çu·da·men·te,advérbio,ma.su.da.mˈẽj.tʃi
ma·çu·do,adjetivo,ma.sˈu.dʊ
má·cu·la,"nome feminino",mˈa.ku.lə
ma·cu·la·do,adjetivo,ma.ku.lˈa.dʊ
ma·cu·lar,verbo,ma.ku.lˈa
ma·cu·lus·so,"nome masculino",ma.ku.lˈu.sʊ
ma·cum·ba,"nome feminino",ma.kˈũ.bə
ma·cú·ti,"nome masculino",ma.kˈu.tʃi
ma·da·la,"nome masculino",ma.dˈa.lə
ma·da·le·na,"nome feminino",ma.da.lˈe.nə
ma·da·ma,"nome feminino",ma.dˈə.mə
ma·dei·ra,"nome feminino",ma.dˈej.ɾə
ma·dei·ra,"nome masculino",ma.dˈej.ɾə
ma·dei·ra·me,"nome masculino",ma.dej.ɾˈə.mi
ma·dei·ra·men·to,"nome masculino",ma.dej.ɾa.mˈẽj.tʊ
ma·dei·rar,verbo,ma.dej.ɾˈa
ma·dei·rei·ra,"nome feminino",ma.dej.ɾˈej.ɾə
ma·dei·rei·ro,adjetivo,ma.dej.ɾˈej.ɾʊ
ma·dei·rei·ro,"nome masculino",ma.dej.ɾˈej.ɾʊ
ma·dei·ren·se,adjetivo,ma.dej.ɾˈẽj.si
ma·dei·ren·se,"nome masculino",ma.dej.ɾˈẽj.si
ma·dei·ren·se,"nome feminino",ma.dej.ɾˈẽj.si
ma·dei·ro,"nome masculino",ma.dˈej.ɾʊ
ma·dei·xa,"nome feminino",ma.dˈej.ʃə
ma·dei·xar,verbo,ma.dej.ʃˈa
ma·di·a·ni·ta,adjetivo,ma.dʒja.nˈi.tə
ma·di·a·ni·ta,"nome masculino","ma.dʒja.nˈi.tə ou ma.dʒja.nˈi.tə"
ma·do·na,"nome feminino",ma.dˈɔ.nə
ma·dor·na,"nome feminino",ma.dˈor.nə
ma·dra·ço,adjetivo,ma.dɾˈa.sʊ
ma·dra·ço,"nome masculino",ma.dɾˈa.sʊ
ma·dra·go·a,"nome feminino",ma.dɾa.gˈo.ə
ma·dras·sa,"nome feminino",ma.dɾˈa.sə
ma·dras·ta,"nome feminino",ma.dɾˈas.tə
ma·dras·ta,adjetivo,ma.dɾˈas.tə
ma·dras·to,"nome masculino",ma.dɾˈas.tʊ
ma·dras·to,adjetivo,ma.dɾˈas.tʊ
ma·dre,"nome feminino",mˈa.dɾi
ma·dre·pé·ro·la,"nome feminino",ma.dɾe.pˈɛ.ɾo.lə
ma·dres·sil·va,"nome feminino",ma.dɾe.sˈiw.və
ma·dri·a,"nome feminino",ma.dɾˈi.jə
ma·dri·gal,"nome masculino",ma.dɾi.gˈaw
ma·dri·ga·lis·ta,"nome masculino","ma.dɾi.ga.lˈis.tə ou ma.dɾi.ga.lˈis.tə"
ma·dri·le·na,"nome feminino",ma.dɾi.lˈe.nə
ma·dri·le·no,"nome masculino",ma.dɾi.lˈe.nʊ
ma·dri·le·no,adjetivo,ma.dɾi.lˈe.nʊ
ma·dri·nha,"nome feminino",ma.dɾˈi.ɲə
ma·driz,"nome feminino",ma.dɾˈis
ma·dru·ga·da,"nome feminino",ma.dɾu.gˈa.də
ma·dru·ga·dor,adjetivo,ma.dɾu.ga.dˈoɾ
ma·dru·ga·dor,"nome masculino",ma.dɾu.ga.dˈoɾ
ma·dru·ga·do·ra,"nome feminino",ma.dɾu.ga.dˈo.ɾə
ma·dru·gar,verbo,ma.dɾu.gˈa
ma·du·ra,"nome feminino",ma.dˈu.ɾə
ma·du·ra·men·te,advérbio,ma.du.ɾa.mˈẽj.tʃi
ma·du·rar,verbo,ma.du.ɾˈa
