ra·ci·o·na·li·zar,verbo,xa.si.o.na.li.zˈa
ra·ci·o·nal·men·te,advérbio,xa.si.o.naw.mˈẽj.tʃi
ra·ci·o·na·men·to,"nome masculino",xa.si.o.na.mˈẽj.tʊ
ra·ci·o·nar,verbo,xa.si.o.nˈa
ra·cis·mo,"nome masculino",xa.sˈiz.mʊ
ra·cis·ta,"nome masculino",xa.sˈis.tə
ra·cis·ta,adjetivo,xa.sˈis.tə
ra·cis·ta,"nome feminino",xa.sˈis.tə
rad,"nome masculino",
ra·da,"nome feminino",xˈa.də
ra·dão,"nome masculino",xa.dˈə̃w
ra·dar,"nome masculino",xa.dˈaɾ
ra·di·a·ção,"nome feminino",xa.dʒja.sˈə̃w
ra·di·a·do,"nome masculino",xa.dʒjˈa.dʊ
ra·di·a·do,adjetivo,xa.dʒjˈa.dʊ
ra·di·a·dor,"nome masculino",xa.dʒja.dˈoɾ
ra·di·a·dor,adjetivo,xa.dʒja.dˈoɾ
ra·di·al,adjetivo,xa.dʒjˈaw
ra·di·al,"nome feminino",xa.dʒjˈaw
ra·di·a·lis·ta,"nome masculino",xa.dʒja.lˈis.tə
ra·di·a·lis·ta,"nome feminino",xa.dʒja.lˈis.tə
ra·di·al·men·te,advérbio,xa.dʒjaw.mˈẽj.tʃi
ra·di·an·te,adjetivo,xa.dʒjˈə̃.tʃi
ra·di·an·te,"nome masculino",xa.dʒjˈə̃.tʃi
ra·di·an·te·men·te,advérbio,xa.dʒjə̃.te.mˈẽj.tʃi
ra·di·ar,verbo,xa.dʒjˈa
ra·di·a·ti·vi·da·de,"nome feminino",xa.dʒja.tʃi.vi.dˈa.dʒi
ra·di·a·ti·vo,adjetivo,xa.dʒja.tʃˈi.vʊ
ra·di·ca·ção,"nome feminino",xa.dʒi.ka.sˈə̃w
ra·di·ca·do,adjetivo,xa.dʒi.kˈa.dʊ
ra·di·cal,"nome masculino",xa.dʒi.kˈaw
ra·di·cal,adjetivo,xa.dʒi.kˈaw
ra·di·cal,"nome feminino",xa.dʒi.kˈaw
ra·di·ca·lis·mo,"nome masculino",xa.dʒi.ka.lˈiz.mʊ
ra·di·ca·lis·ta,adjetivo,xa.dʒi.ka.lˈis.tə
ra·di·ca·lis·ta,"nome masculino",xa.dʒi.ka.lˈis.tə
ra·di·ca·lis·ta,"nome feminino",xa.dʒi.ka.lˈis.tə
ra·di·ca·li·za·ção,"nome feminino",xa.dʒi.ka.li.za.sˈə̃w
ra·di·ca·li·zar,verbo,xa.dʒi.ka.li.zˈa
ra·di·cal·men·te,advérbio,xa.dʒi.kaw.mˈẽj.tʃi
ra·di·can·do,adjetivo,xa.dʒi.kˈə̃.dʊ
ra·di·can·do,"nome masculino",xa.dʒi.kˈə̃.dʊ
ra·di·car,verbo,xa.dʒi.kˈa
ra·di·cu·lar,adjetivo,xa.dʒi.ku.lˈaɾ
ra·di·cu·lar,verbo,xa.dʒi.ku.lˈa
"rá·di· o","nome masculino",xˈa.dʒjʊ
"rá·di· o","nome feminino",xˈa.dʒjʊ
ra·di·o·a·ma·dor,"nome masculino",xa.dʒi.o.a.ma.dˈoɾ
ra·di·o·a·ma·do·ris·mo,"nome masculino",xa.dʒi.o.a.ma.do.ɾˈiz.mʊ
ra·di·o·as·tro·no·mi·a,"nome feminino",xa.dʒi.o.as.tɾo.no.mˈi.jə
ra·di·o·a·ti·vi·da·de,"nome feminino",xa.dʒi.o.a.tʃi.vi.dˈa.dʒi
ra·di·o·a·ti·vo,adjetivo,xa.dʒi.o.a.tʃˈi.vʊ
ra·di·o·co·mu·ni·ca·ção,"nome feminino",xa.dʒi.o.ko.mu.ni.ka.sˈə̃w
ra·di·o·di·fun·dir,verbo,xa.dʒi.o.dʒi.fũ.dʒˈi
ra·di·o·di·fu·são,"nome feminino",xa.dʒi.o.dʒi.fu.zˈə̃w
ra·di·o·di·fu·sor,"nome masculino",xa.dʒi.o.dʒi.fu.zˈoɾ
ra·di·o·di·fu·sor,adjetivo,xa.dʒi.o.dʒi.fu.zˈoɾ
ra·di·o·e·mis·são,"nome feminino",xa.dʒi.we.mi.sˈə̃w
ra·di·o·fo·ni·ca·men·te,advérbio,xa.dʒi.o.fɔ.ni.ka.mˈẽj.tʃi
ra·di·o·fó·ni·co,adjetivo,xa.dʒi.o.fˈɔ.ni.kʊ
"ra·di·o·fre·quên·ci· a","nome feminino",xa.dʒi.o.fɾe.kwˈẽj.sjə
ra·di·o·gra·far,verbo,xa.dʒi.o.gɾa.fˈa
ra·di·o·gra·fi·a,"nome feminino",xa.dʒi.o.gɾa.fˈi.jə
